step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,8689.43,C1627002733,13903.0,5213.57,M628817604,0.0,0.0,0,0
688,TRANSFER,321107.41,C1663244656,0.0,0.0,C1067079258,420614.57,741721.98,0,0
349,PAYMENT,7237.85,C760105282,136971.29,129733.44,M1070120459,0.0,0.0,0,0
283,PAYMENT,26940.05,C12086005,0.0,0.0,M672684774,0.0,0.0,0,0
355,CASH_OUT,30878.92,C1506331190,0.0,0.0,C1801213006,69843.61,100722.53,0,0
330,PAYMENT,16624.24,C1816329861,58913.0,42288.76,M533177972,0.0,0.0,0,0
229,PAYMENT,33890.7,C127270852,15969.0,0.0,M1079423604,0.0,0.0,0,0
12,TRANSFER,727267.9,C502781364,0.0,0.0,C1254526270,2582944.8,3363691.22,0,0
375,TRANSFER,3487795.23,C1577504768,383574.61,0.0,C1169107188,4240132.9,7727928.13,0,0
334,PAYMENT,757.78,C1563487370,13395.0,12637.22,M1233228656,0.0,0.0,0,0
692,CASH_IN,175383.56,C1518222223,911622.1,1087005.66,C1644820071,1847006.32,1671622.76,0,0
402,CASH_IN,237991.85,C1585889356,1.037687766E7,1.06148695E7,C2050462781,3300713.46,3062721.61,0,0
309,PAYMENT,2633.66,C106570690,0.0,0.0,M1105303714,0.0,0.0,0,0
15,PAYMENT,3575.79,C751459542,0.0,0.0,M1430124159,0.0,0.0,0,0
394,TRANSFER,354192.33,C1931003304,40011.54,0.0,C833164437,836370.37,1190562.7,0,0
215,PAYMENT,5103.94,C1942499898,6458.0,1354.06,M180476444,0.0,0.0,0,0
178,CASH_IN,58264.06,C867060029,298566.0,356830.06,C1178690385,0.0,0.0,0,0
177,CASH_IN,172662.94,C1939440520,1.555713435E7,1.57297973E7,C1298946624,787802.18,855907.45,0,0
17,CASH_OUT,7059.54,C1801825514,0.0,0.0,C1538642188,3044132.23,3051191.77,0,0
129,TRANSFER,783262.69,C1072450570,0.0,0.0,C96643808,1129179.63,1616667.84,0,0
323,PAYMENT,69542.1,C2040195495,3374.0,0.0,M46928205,0.0,0.0,0,0
563,CASH_OUT,280866.85,C2127229578,0.0,0.0,C149767587,854726.23,1135593.08,0,0
184,PAYMENT,5535.78,C128540356,0.0,0.0,M1628985630,0.0,0.0,0,0
15,CASH_OUT,368261.52,C95688683,0.0,0.0,C1406522878,1055108.34,1352333.9,0,0
597,PAYMENT,12865.42,C405761116,0.0,0.0,M488341077,0.0,0.0,0,0
204,CASH_OUT,166456.93,C1310298727,0.0,0.0,C863993578,3196697.64,3363154.57,0,0
178,PAYMENT,12167.47,C1285713324,48777.0,36609.53,M1994746859,0.0,0.0,0,0
304,PAYMENT,24981.34,C374133960,4565.0,0.0,M805952591,0.0,0.0,0,0
13,CASH_OUT,373088.9,C1857776982,244.0,0.0,C1059492557,0.0,375492.65,0,0
132,PAYMENT,7881.93,C544946036,0.0,0.0,M598574456,0.0,0.0,0,0
213,PAYMENT,6545.51,C1983067097,0.0,0.0,M962358848,0.0,0.0,0,0
300,CASH_OUT,126217.49,C703228831,0.0,0.0,C1950565411,777747.45,903964.94,0,0
18,CASH_IN,11303.19,C1887312873,100179.0,111482.19,C833212172,479460.35,468157.16,0,0
10,CASH_OUT,212330.38,C573374304,39729.0,0.0,C824281944,4499.46,216829.83,0,0
40,PAYMENT,30403.68,C1486197822,204362.0,173958.32,M1251166422,0.0,0.0,0,0
137,CASH_OUT,318400.91,C472219224,0.0,0.0,C1973421412,1865474.8,2183875.71,0,0
330,PAYMENT,4965.02,C560030472,5549.0,583.98,M687442742,0.0,0.0,0,0
48,CASH_OUT,851.67,C235069472,49270.62,48418.96,C1738922623,81314.0,0.0,0,0
594,PAYMENT,1850.37,C390038341,0.0,0.0,M1550290105,0.0,0.0,0,0
17,CASH_IN,23714.08,C567212546,545183.0,568897.08,C479495607,569246.28,545532.2,0,0
305,CASH_OUT,110267.29,C1089617776,21499.0,0.0,C1877606833,0.0,110267.29,0,0
23,PAYMENT,33758.2,C1697172910,21748.0,0.0,M1770529231,0.0,0.0,0,0
188,PAYMENT,16611.35,C164768113,0.0,0.0,M1290483441,0.0,0.0,0,0
188,PAYMENT,8147.09,C1105032750,0.0,0.0,M1389289855,0.0,0.0,0,0
371,PAYMENT,6758.11,C364607319,20749.0,13990.89,M1501600137,0.0,0.0,0,0
229,PAYMENT,858.15,C1930732330,43327.0,42468.85,M638761043,0.0,0.0,0,0
303,CASH_OUT,164741.93,C1296021738,0.0,0.0,C1339939501,169247.96,333989.89,0,0
284,CASH_OUT,98464.13,C493048435,139569.6,41105.47,C1675028066,235248.55,333712.68,0,0
398,CASH_IN,230968.97,C606662877,0.0,230968.97,C744189981,2.5041914497E8,2.50188176E8,0,0
378,CASH_IN,77175.36,C998110686,5195305.41,5272480.77,C714083456,1576139.58,1498964.23,0,0
594,PAYMENT,1913.88,C226316328,0.0,0.0,M1211933555,0.0,0.0,0,0
165,PAYMENT,15898.5,C1230879188,0.0,0.0,M1540694154,0.0,0.0,0,0
280,PAYMENT,2321.39,C1168172279,1588.0,0.0,M227133948,0.0,0.0,0,0
205,CASH_OUT,172087.58,C1237026800,0.0,0.0,C567427537,407499.48,579587.07,0,0
180,PAYMENT,9219.83,C2143854663,180582.37,171362.55,M1480584047,0.0,0.0,0,0
209,CASH_IN,18112.67,C1142001602,650290.55,668403.22,C2066770975,274132.89,256020.21,0,0
303,PAYMENT,37862.63,C723557481,74861.0,36998.37,M1395230619,0.0,0.0,0,0
33,PAYMENT,19374.54,C751891375,0.0,0.0,M2023725381,0.0,0.0,0,0
34,TRANSFER,446151.45,C1391868286,256.0,0.0,C714911850,800887.04,1247038.49,0,0
169,PAYMENT,11430.17,C644010743,16.0,0.0,M2051653793,0.0,0.0,0,0
188,PAYMENT,1421.53,C894962303,0.0,0.0,M913869513,0.0,0.0,0,0
428,CASH_IN,107065.43,C326652267,655246.0,762311.43,C300876741,291481.8,184416.37,0,0
383,CASH_IN,299681.87,C672646485,9267442.62,9567124.48,C1123388715,2457480.14,2157798.27,0,0
403,TRANSFER,109569.14,C769947562,0.0,0.0,C1507761286,4453858.34,4563427.48,0,0
183,CASH_OUT,140049.88,C17335007,0.0,0.0,C904877915,271852.6,411902.48,0,0
186,PAYMENT,33285.48,C326980951,144048.95,110763.47,M1639720593,0.0,0.0,0,0
394,CASH_OUT,36881.93,C1964047462,0.0,0.0,C1207445617,228574.57,265456.5,0,0
352,CASH_OUT,257059.78,C672101780,0.0,0.0,C1549510430,653056.78,910116.55,0,0
258,CASH_OUT,31769.84,C1682966475,0.0,0.0,C152978881,176186.63,207956.47,0,0
131,PAYMENT,15571.9,C1341150040,0.0,0.0,M2120061142,0.0,0.0,0,0
336,PAYMENT,18333.09,C1893337240,50084.0,31750.91,M281241698,0.0,0.0,0,0
401,PAYMENT,18154.99,C691447389,255158.14,237003.15,M1964150061,0.0,0.0,0,0
43,PAYMENT,12700.82,C1755839412,0.0,0.0,M902590605,0.0,0.0,0,0
694,CASH_IN,267783.49,C725941762,4741419.7,5009203.19,C1710179183,924471.14,656687.65,0,0
308,PAYMENT,36407.84,C1680571728,0.0,0.0,M1021617864,0.0,0.0,0,0
594,PAYMENT,5415.41,C933970117,272749.17,267333.77,M431485657,0.0,0.0,0,0
211,PAYMENT,5836.92,C270852327,0.0,0.0,M1586412015,0.0,0.0,0,0
324,CASH_IN,68329.43,C300366865,20855.0,89184.43,C274310931,709327.94,640998.51,0,0
44,CASH_OUT,160844.46,C1587286529,0.0,0.0,C2061652518,2233498.12,2394342.58,0,0
305,CASH_IN,140498.31,C867484956,51000.0,191498.31,C1263146361,181886.83,41388.52,0,0
141,CASH_IN,260973.71,C1568242019,9216414.65,9477388.36,C1949498582,527538.82,266565.11,0,0
298,PAYMENT,59366.13,C1499667431,206334.0,146967.87,M238387016,0.0,0.0,0,0
258,PAYMENT,5636.36,C1932532354,0.0,0.0,M43307264,0.0,0.0,0,0
400,TRANSFER,759959.3,C1779806315,0.0,0.0,C370486471,3655843.42,4415802.72,0,0
405,CASH_OUT,229748.77,C137852413,85364.75,0.0,C1437800811,421910.01,651658.78,0,0
165,PAYMENT,2773.46,C45441106,5026.0,2252.54,M632579275,0.0,0.0,0,0
36,PAYMENT,11564.1,C2108111025,77789.0,66224.9,M1362956369,0.0,0.0,0,0
327,TRANSFER,1.0E7,C2052154202,234968.0,0.0,C934522086,0.0,1.587774161E7,0,0
396,CASH_IN,191859.62,C76932915,71188.0,263047.62,C1523816925,0.0,0.0,0,0
158,PAYMENT,4540.77,C406711488,110.0,0.0,M584745053,0.0,0.0,0,0
163,PAYMENT,9614.32,C1721941604,12505.0,2890.68,M916452860,0.0,0.0,0,0
280,CASH_OUT,70512.36,C1583757973,9971.0,0.0,C947449172,6074.6,76586.96,0,0
139,CASH_OUT,214993.11,C724909145,52247.0,0.0,C717774401,6774858.48,6989851.59,0,0
204,CASH_OUT,111688.05,C1177607900,102867.0,0.0,C1896149580,241060.67,352748.72,0,0
252,CASH_IN,1148.58,C1461264756,1.778306792E7,1.77842165E7,C2024758243,46951.0,45802.42,0,0
162,CASH_IN,193164.77,C974508015,3436753.02,3629917.79,C1941277154,292086.41,98921.64,0,0
232,CASH_OUT,212989.2,C1638482787,20747.0,0.0,C802800462,0.0,212989.2,0,0
332,PAYMENT,736.61,C759938655,11605.14,10868.53,M246961183,0.0,0.0,0,0
33,TRANSFER,1643029.29,C1826533909,8955.42,0.0,C2131465140,7369986.79,9013016.08,0,0
138,TRANSFER,904101.15,C1909557971,739958.63,0.0,C942308585,4481367.06,5243168.77,0,0
380,TRANSFER,1044550.58,C1394618818,0.0,0.0,C210758266,5325795.05,6370345.63,0,0
207,CASH_IN,265893.14,C885066347,206.0,266099.14,C286256180,518163.06,252269.92,0,0
131,CASH_OUT,591378.73,C602104194,146.0,0.0,C856302200,445586.41,1036965.13,0,0
36,CASH_OUT,169449.6,C1091900839,99569.34,0.0,C758731395,1864481.22,2033930.83,0,0
348,CASH_OUT,8509.37,C1484187308,0.0,0.0,C1158532774,296241.33,304750.71,0,0
204,CASH_OUT,29688.13,C1825968696,487.0,0.0,C244909436,0.0,29688.13,0,0
256,CASH_IN,18689.22,C1745766915,2260280.28,2278969.49,C1710917135,1281423.34,1262734.12,0,0
278,CASH_OUT,166980.25,C206509290,0.0,0.0,C471791577,3685540.61,3852520.86,0,0
208,TRANSFER,649748.64,C133644787,16283.0,0.0,C1368215328,540265.18,1190013.81,0,0
136,CASH_IN,104474.9,C1456899874,3.237632318E7,3.248079807E7,C1323492764,1298560.89,1194085.99,0,0
226,CASH_OUT,297917.56,C1115985768,0.0,0.0,C1263782814,4533972.59,4831890.15,0,0
11,CASH_OUT,132641.47,C1873817126,0.0,0.0,C995584435,156162.68,288804.15,0,0
16,TRANSFER,321189.98,C747598013,21273.0,0.0,C1893693864,324362.84,645552.82,0,0
207,CASH_IN,254757.27,C977304395,6322260.81,6577018.08,C518483339,338877.52,84120.25,0,0
258,CASH_OUT,23302.29,C2054957836,0.0,0.0,C221869308,620000.02,643302.3,0,0
371,PAYMENT,20585.59,C1947846889,0.0,0.0,M892726618,0.0,0.0,0,0
188,CASH_IN,168218.01,C1730367450,857219.68,1025437.69,C1270974360,2028297.52,1860079.51,0,0
355,PAYMENT,7908.65,C1941110211,73752.0,65843.35,M1987120586,0.0,0.0,0,0
20,CASH_IN,22153.33,C1000658365,10654.0,32807.33,C1479239007,2134973.42,2112820.08,0,0
594,TRANSFER,734773.06,C1672249125,11596.0,0.0,C1704603490,0.0,734773.06,0,0
253,PAYMENT,1843.46,C312210404,38404.41,36560.94,M1920671889,0.0,0.0,0,0
135,CASH_IN,117678.34,C1694225887,672706.03,790384.37,C1182046380,2947540.78,2829862.44,0,0
35,CASH_OUT,585986.65,C397549776,41904.0,0.0,C661540905,1167374.9,1753361.55,0,0
399,CASH_IN,358454.08,C1770446578,15478.0,373932.08,C217003495,182537.6,0.0,0,0
256,PAYMENT,8420.15,C1353952071,0.0,0.0,M1176556043,0.0,0.0,0,0
17,CASH_OUT,203825.4,C1393237908,32894.0,0.0,C196858716,113035.0,316860.4,0,0
138,PAYMENT,40052.86,C2016155386,0.0,0.0,M736086116,0.0,0.0,0,0
305,CASH_IN,472115.91,C803183178,10924.0,483039.91,C1692165415,174600.14,0.0,0,0
370,CASH_OUT,280561.22,C667640472,0.0,0.0,C1002129157,946261.24,1226822.46,0,0
399,CASH_IN,131399.29,C1086550843,3705066.74,3836466.03,C588269029,1520617.48,1389218.19,0,0
179,CASH_OUT,31271.73,C1234178368,102270.0,70998.27,C1356778210,702361.31,516739.95,0,0
398,TRANSFER,114421.72,C1195769916,6733.0,0.0,C1824438614,339128.49,453550.21,0,0
10,PAYMENT,14960.84,C353601152,347339.88,332379.03,M22420560,0.0,0.0,0,0
305,CASH_OUT,43834.84,C1429710536,0.0,0.0,C965532307,116458.05,160292.88,0,0
211,CASH_OUT,23066.41,C161624958,0.0,0.0,C725865458,708678.92,731745.34,0,0
355,PAYMENT,15571.87,C1207398070,42881.0,27309.13,M464800706,0.0,0.0,0,0
235,CASH_OUT,41520.67,C684504215,0.0,0.0,C417946059,465224.15,506744.82,0,0
131,CASH_IN,407155.47,C424308546,20750.0,427905.47,C688560903,0.0,0.0,0,0
238,PAYMENT,17849.88,C1245898220,302538.25,284688.37,M620286315,0.0,0.0,0,0
400,PAYMENT,25709.53,C764899772,0.0,0.0,M1694988983,0.0,0.0,0,0
253,CASH_OUT,232569.76,C827894529,1651.0,0.0,C299405356,820777.03,1053346.79,0,0
180,PAYMENT,17590.8,C1177182925,0.0,0.0,M1866056479,0.0,0.0,0,0
404,PAYMENT,13855.82,C2100550777,0.0,0.0,M1209055773,0.0,0.0,0,0
399,CASH_IN,168497.54,C464122941,0.0,168497.54,C1724405088,6352806.07,6184308.53,0,0
20,PAYMENT,18808.35,C2143028047,0.0,0.0,M1718227699,0.0,0.0,0,0
43,PAYMENT,14684.15,C8977484,109481.2,94797.05,M812995203,0.0,0.0,0,0
326,CASH_OUT,100616.38,C63446958,0.0,0.0,C1479277890,1247951.44,1348567.82,0,0
254,PAYMENT,8819.72,C88223056,0.0,0.0,M1846322844,0.0,0.0,0,0
322,PAYMENT,29197.89,C2114009096,131328.37,102130.48,M435468217,0.0,0.0,0,0
277,PAYMENT,22220.61,C153759980,10131.0,0.0,M177629127,0.0,0.0,0,0
323,CASH_OUT,95971.46,C1227624156,34182.0,0.0,C1347513155,13612.99,109584.45,0,0
11,CASH_OUT,122655.65,C1904907423,0.0,0.0,C2097141675,2094059.32,2216714.97,0,0
139,CASH_IN,68868.95,C178483568,1.768090068E7,1.774976963E7,C1936665676,316843.98,247975.02,0,0
251,PAYMENT,1735.87,C1536428385,31219.0,29483.13,M429748810,0.0,0.0,0,0
186,PAYMENT,28568.51,C699698364,35928.0,7359.49,M968423739,0.0,0.0,0,0
321,CASH_IN,48339.08,C1730544985,6224072.85,6272411.94,C1347610390,4197552.69,4149213.61,0,0
191,CASH_IN,197559.62,C330708427,1107772.09,1305331.71,C1927456943,360396.08,162836.46,0,0
177,PAYMENT,8262.98,C2049859381,113424.0,105161.02,M466465235,0.0,0.0,0,0
227,CASH_OUT,92016.47,C2108757185,320757.45,228740.98,C571514738,3455244.45,3547260.92,0,0
351,CASH_OUT,151660.96,C86357336,23306.0,0.0,C715269490,5260743.32,5412404.28,0,0
301,CASH_OUT,6960.76,C599735666,0.0,0.0,C450734334,35276.82,42237.58,0,0
211,TRANSFER,469294.28,C89141020,11810.25,0.0,C1616405041,2165990.9,2635285.18,0,0
131,PAYMENT,3850.79,C1225511754,0.0,0.0,M185661894,0.0,0.0,0,0
570,CASH_OUT,18394.4,C836833253,0.0,0.0,C1259847544,482688.94,501083.35,0,0
656,CASH_IN,52568.57,C414636298,22670.0,75238.57,C1624742069,47395.5,0.0,0,0
528,PAYMENT,14576.49,C332576056,175656.8,161080.31,M1426077683,0.0,0.0,0,0
202,TRANSFER,598409.67,C71074443,0.0,0.0,C1987335547,3476783.45,4075193.13,0,0
163,PAYMENT,6149.65,C2074814440,20370.0,14220.35,M1842951261,0.0,0.0,0,0
12,CASH_OUT,205127.11,C11707965,0.0,0.0,C1353290389,1552919.01,2010538.31,0,0
136,PAYMENT,835.55,C1821821240,52490.0,51654.45,M766623458,0.0,0.0,0,0
358,CASH_OUT,128858.97,C15305452,0.0,0.0,C1456746018,1372865.93,1501724.9,0,0
684,CASH_IN,66786.29,C415201219,3049.0,69835.29,C509213403,610375.55,543589.25,0,0
187,CASH_IN,329298.45,C1276660896,2.010429525E7,2.043359371E7,C146252642,906263.36,576964.91,0,0
35,PAYMENT,5701.78,C2038203206,385371.48,379669.71,M1649947382,0.0,0.0,0,0
9,PAYMENT,4681.71,C414077395,0.0,0.0,M21732879,0.0,0.0,0,0
186,PAYMENT,11865.3,C606748092,7841.0,0.0,M1539838842,0.0,0.0,0,0
237,PAYMENT,8833.33,C185058606,0.0,0.0,M1693708952,0.0,0.0,0,0
352,CASH_OUT,324986.9,C441794690,12545.0,0.0,C851696433,0.0,324986.9,0,0
210,PAYMENT,247.81,C1076166458,0.0,0.0,M1274366583,0.0,0.0,0,0
41,CASH_OUT,101118.11,C615725525,140471.45,39353.33,C630921936,189828.28,290946.4,0,0
359,PAYMENT,42773.06,C58898987,0.0,0.0,M1727369851,0.0,0.0,0,0
17,CASH_OUT,80345.16,C1170744449,0.0,0.0,C1897189616,321466.33,401811.49,0,0
386,CASH_IN,320994.58,C504160304,4289211.03,4610205.61,C1915657452,406868.01,85873.43,0,0
204,PAYMENT,23187.64,C992647465,198606.36,175418.72,M2027094395,0.0,0.0,0,0
201,CASH_IN,83408.45,C232402256,3924630.88,4008039.33,C674191210,102310.39,858560.32,0,0
34,CASH_IN,86491.03,C1879784500,3194848.71,3281339.74,C1596692702,93027.73,6536.7,0,0
260,CASH_OUT,138713.61,C1824994423,0.0,0.0,C1037031656,1.09399025E7,1.107861611E7,0,0
259,PAYMENT,16505.15,C782788781,0.0,0.0,M213759031,0.0,0.0,0,0
284,CASH_OUT,117145.22,C630386108,0.0,0.0,C79281017,8174398.82,8291544.04,0,0
204,CASH_IN,333897.2,C1060073033,2229834.26,2563731.46,C1014108940,402982.18,69084.98,0,0
250,PAYMENT,5897.61,C203665610,61260.0,55362.39,M847379495,0.0,0.0,0,0
180,CASH_OUT,283101.1,C1219354781,0.0,0.0,C693371669,1189934.97,1473036.07,0,0
9,CASH_OUT,245357.75,C1189572023,0.0,0.0,C1516565803,823346.98,947231.54,0,0
189,PAYMENT,3976.97,C98482048,0.0,0.0,M1267228216,0.0,0.0,0,0
154,PAYMENT,4819.05,C1087320722,1863.0,0.0,M1931706052,0.0,0.0,0,0
203,CASH_OUT,336140.84,C1329946226,0.0,0.0,C614601579,1674012.8,2010153.64,0,0
43,PAYMENT,139.15,C836812303,58204.08,58064.93,M752902769,0.0,0.0,0,0
133,TRANSFER,198300.4,C1879075089,0.0,0.0,C1355302902,2854351.03,3052651.44,0,0
229,CASH_OUT,43321.77,C966811093,0.0,0.0,C1950771663,473760.52,427098.07,0,0
177,CASH_OUT,168914.73,C1076467496,246376.0,77461.27,C453072627,0.0,168914.73,0,0
42,TRANSFER,227134.99,C971674151,0.0,0.0,C1499277925,381489.09,608624.07,0,0
694,PAYMENT,2087.3,C1199756632,31396.0,29308.7,M1403498318,0.0,0.0,0,0
357,PAYMENT,10880.6,C898640199,65809.0,54928.4,M804068574,0.0,0.0,0,0
235,PAYMENT,31274.25,C550382090,115107.0,83832.75,M1796465525,0.0,0.0,0,0
9,CASH_IN,319149.7,C1328646587,11530.0,330679.7,C970036466,5675.0,387769.03,0,0
44,CASH_OUT,227950.19,C1479251345,287028.99,59078.79,C344642426,2733027.64,2960977.83,0,0
278,CASH_OUT,87390.21,C2095845800,53329.0,0.0,C973492919,2926791.16,3014181.36,0,0
309,PAYMENT,5091.54,C1959265186,0.0,0.0,M1592424215,0.0,0.0,0,0
236,PAYMENT,4105.26,C803039596,3715.06,0.0,M1692344364,0.0,0.0,0,0
400,PAYMENT,37541.06,C1807869440,0.0,0.0,M779395492,0.0,0.0,0,0
227,TRANSFER,162916.55,C1998085872,0.0,0.0,C1164478130,1273551.65,1436468.2,0,0
288,DEBIT,3698.95,C998897910,52390.0,48691.05,C1979091322,87488.54,91187.49,0,0
205,PAYMENT,9870.99,C860627791,516465.34,506594.35,M933878665,0.0,0.0,0,0
161,CASH_OUT,416962.52,C678369349,51268.0,0.0,C2034730197,454420.09,871382.61,0,0
161,CASH_OUT,50867.57,C356944387,0.0,0.0,C1560484953,1423797.06,1232107.5,0,0
179,CASH_IN,43109.82,C1036241391,7249109.62,7292219.44,C1982828534,5325336.55,5282226.73,0,0
681,PAYMENT,2294.53,C821944991,795.0,0.0,M2138145148,0.0,0.0,0,0
257,CASH_OUT,179267.68,C1769748167,0.0,0.0,C1322419926,1442744.16,1622011.84,0,0
12,PAYMENT,22730.09,C1088423347,9349.0,0.0,M570962641,0.0,0.0,0,0
236,CASH_OUT,103930.05,C423573499,191.0,0.0,C521313702,257125.62,361055.67,0,0
386,CASH_IN,251360.46,C952519637,5392339.3,5643699.77,C398395450,4412144.05,4160783.59,0,0
354,CASH_OUT,240524.71,C1191668116,8526.0,0.0,C1388601622,1176451.2,1416975.9,0,0
233,CASH_OUT,162230.48,C2007716701,0.0,0.0,C380104251,1971728.87,2133959.35,0,0
139,CASH_IN,131185.19,C1186240069,99656.0,230841.19,C1259065248,28683.06,0.0,0,0
688,CASH_IN,124493.68,C1956571525,2029.0,126522.68,C844189870,2396.26,0.0,0,0
183,CASH_OUT,126283.22,C598105407,38055.0,0.0,C1605777785,2194038.72,2320321.94,0,0
132,CASH_OUT,346050.06,C1552572149,90511.0,0.0,C789331651,671652.0,1017702.06,0,0
210,CASH_OUT,158923.92,C81996024,0.0,0.0,C452232441,975299.16,1134223.09,0,0
370,CASH_IN,190506.25,C820522864,29441.0,219947.25,C469749841,0.0,0.0,0,0
251,CASH_OUT,77710.62,C1341801111,0.0,0.0,C1401666116,79617.51,157328.13,0,0
279,PAYMENT,5212.77,C1493815433,10881.0,5668.23,M101763820,0.0,0.0,0,0
586,CASH_IN,130632.77,C1311745130,1310221.66,1440854.43,C1303265602,4437041.19,4306408.42,0,0
138,CASH_OUT,349410.13,C985917004,113402.0,0.0,C1669623794,587915.37,754524.31,0,0
379,TRANSFER,492382.01,C831647283,2844.0,0.0,C962702590,0.0,492382.01,0,0
9,PAYMENT,5746.93,C1870289323,22101.0,16354.07,M1487343450,0.0,0.0,0,0
138,CASH_OUT,15031.58,C1183475212,0.0,0.0,C623310736,2264298.98,2279330.56,0,0
34,CASH_OUT,118661.99,C720919268,32.0,0.0,C1753042103,2624.11,121286.09,0,0
37,CASH_IN,93930.56,C135614795,1910110.96,2004041.52,C2135219903,2456441.28,2362510.72,0,0
322,CASH_IN,30107.76,C648144622,5758123.79,5788231.55,C1917228133,935673.07,905565.31,0,0
260,CASH_OUT,17734.3,C564005991,2803.0,0.0,C1837556776,8437.16,26171.46,0,0
159,CASH_OUT,192353.09,C1952973730,16365.0,0.0,C1580083132,158013.96,350367.05,0,0
250,CASH_OUT,84227.56,C1749701377,73661.0,0.0,C1476407446,138988.55,223216.11,0,0
10,CASH_OUT,41862.29,C2064035475,0.0,0.0,C1202270544,913244.83,837650.55,0,0
298,CASH_OUT,27129.14,C702508921,0.0,0.0,C1034269232,163453.87,190583.01,0,0
208,CASH_OUT,923.61,C503602803,111415.0,110491.39,C1759825131,0.0,0.0,0,0
275,CASH_IN,100058.93,C931552037,569416.88,669475.81,C1905106769,1676296.82,1576237.89,0,0
280,PAYMENT,13259.73,C2056182622,263587.0,250327.27,M1387403448,0.0,0.0,0,0
285,CASH_OUT,171667.86,C1860130869,106487.0,0.0,C2100030205,1281206.22,1452874.07,0,0
158,CASH_OUT,269071.09,C1828360199,0.0,0.0,C571893274,1913871.91,2182943.0,0,0
275,TRANSFER,817194.7,C1981035943,0.0,0.0,C373092082,1720863.05,2538057.75,0,0
406,CASH_OUT,213047.24,C1893473004,0.0,0.0,C829126936,3218074.71,3431121.96,0,0
203,CASH_OUT,206710.48,C230657263,206613.0,0.0,C224532208,0.0,206710.48,0,0
191,PAYMENT,15620.65,C147577923,19241.0,3620.35,M1287856906,0.0,0.0,0,0
691,CASH_IN,286825.25,C466566242,6664671.14,6951496.39,C1930259570,1.754895856E7,1.726213331E7,0,0
298,CASH_OUT,210146.54,C535057300,45056.0,0.0,C2059233401,0.0,210146.54,0,0
278,CASH_IN,103428.53,C1850395194,11058.0,114486.53,C1889927310,1174893.8,1071465.27,0,0
10,CASH_OUT,110128.8,C1961743364,0.0,0.0,C701692548,2052102.76,2541252.32,0,0
284,CASH_OUT,34259.43,C933619795,2352.0,0.0,C645559280,30418.4,64677.82,0,0
250,CASH_OUT,89869.57,C1708020234,0.0,0.0,C454858281,161817.88,251687.45,0,0
19,CASH_OUT,58421.9,C419889122,51297.0,0.0,C1627991990,41020.0,596517.61,0,0
378,PAYMENT,2512.53,C1281977598,2265.0,0.0,M1465651736,0.0,0.0,0,0
405,CASH_OUT,128063.12,C1146162111,0.0,0.0,C573831042,354362.85,482425.97,0,0
279,CASH_OUT,88839.22,C361270242,20531.0,0.0,C172781383,426358.62,515197.83,0,0
332,PAYMENT,4078.13,C566654100,0.0,0.0,M2001210880,0.0,0.0,0,0
257,CASH_OUT,42565.77,C1803944882,15868.0,0.0,C644851715,27001.24,69567.01,0,0
44,PAYMENT,9911.03,C1022045085,30564.0,20652.97,M1719177960,0.0,0.0,0,0
282,CASH_IN,238204.28,C677676336,3232340.18,3470544.46,C227425880,3168067.81,2929863.54,0,0
233,CASH_IN,199819.94,C983512379,5793917.39,5993737.33,C1039511174,312017.69,112197.74,0,0
164,PAYMENT,10145.25,C1883061100,20672.92,10527.66,M1081156641,0.0,0.0,0,0
325,CASH_OUT,584597.73,C1963699811,11499.0,0.0,C1030111655,2023916.09,2608513.82,0,0
329,PAYMENT,15063.39,C1709398814,0.0,0.0,M1419463196,0.0,0.0,0,0
308,CASH_IN,14167.85,C1605202427,8203879.18,8218047.03,C590303461,95169.81,81001.96,0,0
160,PAYMENT,3901.76,C231937933,0.0,0.0,M2021141998,0.0,0.0,0,0
177,PAYMENT,1656.41,C943957094,39144.0,37487.59,M1665049232,0.0,0.0,0,0
140,PAYMENT,24704.36,C11379968,23453.0,0.0,M170130871,0.0,0.0,0,0
404,PAYMENT,2446.68,C542817277,468682.1,466235.42,M1473002133,0.0,0.0,0,0
332,CASH_IN,60187.26,C1273081643,1214.0,61401.26,C513671694,311061.5,250874.24,0,0
40,TRANSFER,166449.62,C2034552365,364865.31,198415.69,C64174944,295657.52,462107.14,0,0
402,PAYMENT,7501.22,C609301954,7372.0,0.0,M2076546115,0.0,0.0,0,0
476,CASH_OUT,65786.28,C253309987,40909.0,0.0,C363707737,193091.87,258878.14,0,0
211,CASH_IN,102180.53,C1406804963,4202112.15,4304292.68,C1180282272,4926375.46,4824194.93,0,0
355,CASH_OUT,115712.63,C1446855788,2853.0,0.0,C1457965919,0.0,115712.63,0,0
138,CASH_IN,60255.81,C262266361,2011613.85,2071869.66,C352621507,155534.79,95278.98,0,0
154,PAYMENT,30888.18,C734954151,0.0,0.0,M1217989178,0.0,0.0,0,0
230,CASH_IN,12193.49,C582474259,2640827.37,2653020.86,C1565069336,1728080.14,1715886.65,0,0
525,PAYMENT,7896.58,C1315884955,99914.0,92017.42,M1669282494,0.0,0.0,0,0
321,CASH_IN,66420.61,C1494542446,1611485.6,1677906.21,C544716900,447933.84,381513.23,0,0
